customer_id,age,gender,city,loyalty_segment,preferred_sales_channel,registration_date
2720,25,Female,Dubai,Gold,Noon,14 August 2024
2721,25,Male,Abu Dhabi,Silver,MobileApp,25 September 2023
2722,18,Female,Abu Dhabi,Silver,Store,28 January 2022
2723,25,Female,Dubai,Silver,Store,08 November 2023
2724,25,Male,Dubai,Platinum,Store,31 March 2025
2725,25,Male,Dubai,Platinum,Website,12 May 2021
2726,40,Female,Abu Dhabi,Gold,Store,17 October 2021
2727,50,Male,Dubai,Platinum,Store,17 March 2023
2728,20,Male,Dubai,Gold,Amazon.ae,28 July 2021
2729,25,Female,Sharjah,Silver,Store,23 November 2021
2730,50,Female,Sharjah,Silver,Website,19 September 2023
2731,18,Male,Sharjah,Silver,Store,18 May 2022
2732,18,Male,Sharjah,Silver,Store,06 October 2021
2733,20,Male,Dubai,Silver,Store,06 November 2024
2734,30,Male,Dubai,Silver,Store,27 February 2023
2735,20,Male,Dubai,Gold,Amazon.ae,04 October 2023
2736,55,Female,Dubai,Gold,Store,10 August 2023
2737,25,Male,Sharjah,Gold,Store,25 August 2024
2738,30,Male,Abu Dhabi,Platinum,MobileApp,04 October 2021
2739,20,Male,Abu Dhabi,Silver,MobileApp,05 January 2024
2740,30,Female,Dubai,Gold,MobileApp,25 October 2021
2741,35,Male,Sharjah,Silver,Noon,02 November 2024
2742,40,Male,Sharjah,Silver,MobileApp,09 March 2022
2743,40,Male,Dubai,Platinum,Store,07 October 2023
2744,30,Female,Sharjah,Silver,MobileApp,10 February 2024
2745,50,Female,Dubai,Silver,Website,01 January 2024
2746,40,Male,Dubai,Silver,Store,13 November 2021
2747,40,Male,Abu Dhabi,Gold,Store,11 November 2023
2748,18,Male,Abu Dhabi,Platinum,Store,26 April 2024
2749,18,Male,Dubai,Silver,Store,01 May 2021
2750,20,Male,Dubai,Gold,Store,27 September 2024
2751,35,Male,Sharjah,Silver,Store,15 October 2022
2752,25,Male,Abu Dhabi,Silver,Amazon.ae,31 October 2021
2753,25,Male,Abu Dhabi,Silver,Amazon.ae,25 July 2023
2754,45,Male,Dubai,Gold,Website,10 January 2025
2755,45,Female,Dubai,Silver,MobileApp,06 October 2025
2756,50,Male,Dubai,Silver,Store,22 December 2022
2757,25,Male,Dubai,Silver,Amazon.ae,11 May 2022
2758,35,Male,Dubai,Silver,Website,25 March 2025
2759,25,Female,Dubai,Gold,Store,04 July 2021
2760,20,Female,Abu Dhabi,Silver,Store,07 June 2023
2761,20,Male,Dubai,Silver,Store,19 March 2023
2762,25,Male,Sharjah,Silver,Store,28 November 2021
2763,25,Male,Dubai,Silver,Store,14 December 2022
2764,40,Male,Dubai,Gold,Store,30 July 2022
2765,20,Male,Dubai,Silver,Store,16 December 2021
2766,35,Female,Dubai,Silver,Store,18 April 2023
2767,30,Male,Dubai,Silver,Noon,16 November 2021
2768,25,Female,Sharjah,Silver,Store,21 June 2022
2769,30,Male,Abu Dhabi,Gold,Store,16 February 2022
2770,25,Female,Dubai,Gold,Website,25 June 2023
2771,30,Female,Dubai,Gold,Amazon.ae,25 March 2024
2772,25,Male,Abu Dhabi,Silver,Store,23 October 2025
2773,20,Male,Abu Dhabi,Gold,Amazon.ae,02 August 2025
2774,20,Male,Dubai,Gold,Store,17 June 2022
2775,30,Male,Abu Dhabi,Silver,Store,17 May 2022
2776,50,Male,Sharjah,Gold,Store,18 February 2025
2777,25,Female,Abu Dhabi,Gold,Website,23 March 2024
2778,35,Male,Sharjah,Silver,Store,03 July 2023
2779,35,Female,Sharjah,Silver,Website,28 December 2023
2780,50,Male,Sharjah,Gold,Store,24 February 2025
2781,40,Female,Dubai,Silver,MobileApp,01 December 2023
2782,30,Male,Abu Dhabi,Gold,Store,11 June 2022
2783,35,Female,Abu Dhabi,Gold,Website,07 April 2024
2784,45,Male,Abu Dhabi,Gold,Website,28 July 2025
2785,25,Male,Sharjah,Silver,Website,12 December 2022
2786,25,Female,Dubai,Silver,Store,20 January 2023
2787,18,Male,Dubai,Silver,MobileApp,14 August 2023
2788,40,Female,Dubai,Gold,MobileApp,22 April 2021
2789,40,Female,Dubai,Gold,Store,08 April 2022
2790,20,Male,Dubai,Gold,Noon,21 February 2021
2791,30,Male,Abu Dhabi,Silver,Website,31 July 2025
2792,30,Female,Dubai,Platinum,Website,12 September 2021
2793,20,Male,Abu Dhabi,Platinum,Store,09 July 2025
2794,60,Female,Abu Dhabi,Silver,Website,27 March 2024
2795,20,Female,Dubai,Silver,Store,27 October 2021
2796,18,Male,Dubai,Gold,Store,16 August 2023
2797,30,Male,Abu Dhabi,Gold,Store,03 March 2022
2798,35,Female,Abu Dhabi,Platinum,MobileApp,17 September 2023
2799,18,Male,Sharjah,Silver,Store,03 November 2021
2800,35,Male,Sharjah,Silver,MobileApp,09 April 2021
2801,30,Male,Sharjah,Gold,Store,01 May 2021
2802,20,Male,Abu Dhabi,Gold,Store,14 June 2025
2803,20,Male,Sharjah,Gold,MobileApp,20 November 2023
2804,30,Male,Sharjah,Platinum,Website,18 August 2021
2805,25,Female,Sharjah,Silver,Store,13 October 2022
2806,50,Male,Dubai,Gold,Store,01 July 2024
2807,40,Male,Sharjah,Silver,Store,28 November 2024
2808,60,Female,Dubai,Silver,Website,26 February 2025
2809,25,Female,Abu Dhabi,Silver,Store,21 November 2023
2810,55,Female,Dubai,Gold,MobileApp,31 March 2024
2811,25,Male,Dubai,Platinum,Website,26 December 2024
2812,25,Female,Dubai,Silver,Store,25 March 2024
2813,18,Male,Dubai,Silver,Store,08 September 2024
2814,18,Male,Dubai,Gold,Store,21 September 2022
2815,35,Male,Sharjah,Gold,Store,29 April 2024
2816,30,Male,Dubai,Platinum,Website,14 April 2024
2817,20,Female,Dubai,Silver,Website,06 August 2023
2818,35,Male,Dubai,Silver,MobileApp,01 June 2022
2819,25,Female,Abu Dhabi,Silver,Store,25 April 2023
2820,30,Female,Dubai,Silver,Amazon.ae,28 March 2025
2821,25,Female,Dubai,Silver,Store,14 May 2025
2822,40,Male,Dubai,Silver,Store,13 April 2023
2823,40,Female,Abu Dhabi,Silver,Website,31 March 2023
2824,30,Male,Dubai,Silver,MobileApp,22 March 2023
2825,25,Male,Dubai,Platinum,Store,01 February 2023
2826,25,Female,Dubai,Silver,MobileApp,24 September 2024
2827,40,Male,Sharjah,Silver,Amazon.ae,17 June 2025
2828,25,Male,Dubai,Gold,MobileApp,15 November 2021
2829,20,Female,Abu Dhabi,Gold,Store,21 April 2021
2830,18,Male,Dubai,Gold,MobileApp,18 March 2023
2831,30,Female,Dubai,Gold,MobileApp,05 February 2025
2832,30,Male,Dubai,Gold,Website,07 November 2023
2833,40,Male,Dubai,Gold,MobileApp,28 May 2024
2834,20,Male,Dubai,Gold,Noon,02 May 2022
2835,25,Male,Dubai,Gold,Store,22 March 2023
2836,40,Male,Dubai,Silver,Store,21 August 2024
2837,40,Female,Abu Dhabi,Silver,Website,01 June 2022
2838,25,Male,Sharjah,Gold,Store,27 February 2024
2839,30,Female,Dubai,Silver,Store,15 April 2023
2840,25,Male,Abu Dhabi,Platinum,Website,16 September 2022
2841,50,Male,Sharjah,Silver,Store,14 November 2023
2842,20,Female,Sharjah,Silver,Website,14 April 2025
2843,50,Female,Dubai,Platinum,MobileApp,01 March 2024
2844,35,Male,Abu Dhabi,Silver,Store,10 July 2022
2845,30,Female,Dubai,Platinum,Amazon.ae,06 September 2024
2846,18,Female,Abu Dhabi,Platinum,Store,12 May 2022
2847,30,Male,Dubai,Gold,MobileApp,07 June 2023
2848,25,Female,Dubai,Silver,MobileApp,09 October 2025
2849,20,Male,Dubai,Gold,Store,17 January 2022
2850,35,Female,Dubai,Gold,Store,04 August 2021
2851,55,Female,Abu Dhabi,Gold,Store,26 January 2023
2852,30,Female,Dubai,Gold,MobileApp,27 June 2022
2853,35,Male,Abu Dhabi,Platinum,MobileApp,05 July 2023
2854,18,Male,Dubai,Gold,Store,01 November 2023
2855,25,Female,Dubai,Platinum,Website,23 March 2021
2856,20,Male,Abu Dhabi,Silver,Store,21 September 2023
2857,35,Male,Sharjah,Silver,Website,25 March 2024
2858,50,Female,Dubai,Silver,Noon,15 June 2021
2859,35,Male,Dubai,Silver,Store,27 July 2021
2860,18,Male,Sharjah,Gold,Amazon.ae,24 January 2021
2861,25,Male,Dubai,Silver,MobileApp,18 March 2023
2862,30,Male,Sharjah,Platinum,Noon,06 June 2023
2863,25,Female,Abu Dhabi,Silver,Store,22 November 2022
2864,40,Female,Dubai,Silver,Store,28 November 2021
2865,40,Male,Dubai,Silver,Store,05 May 2025
2866,35,Female,Dubai,Silver,MobileApp,29 September 2023
2867,25,Female,Dubai,Silver,Website,23 March 2025
2868,25,Female,Sharjah,Silver,Store,15 March 2025
2869,20,Male,Abu Dhabi,Gold,MobileApp,24 June 2025
2870,25,Female,Abu Dhabi,Silver,Store,05 June 2025
2871,25,Male,Abu Dhabi,Silver,Store,29 August 2021
2872,35,Female,Dubai,Gold,Store,16 April 2023
2873,35,Female,Abu Dhabi,Silver,Store,30 June 2021
2874,18,Male,Dubai,Silver,Store,09 August 2024
2875,25,Female,Abu Dhabi,Silver,Store,12 January 2024
2876,20,Male,Dubai,Silver,Amazon.ae,09 May 2025
2877,20,Female,Abu Dhabi,Gold,MobileApp,31 March 2021
2878,40,Male,Sharjah,Silver,Store,15 March 2022
2879,18,Female,Dubai,Gold,MobileApp,05 October 2025
2880,25,Male,Dubai,Platinum,Website,27 June 2022
2881,20,Male,Abu Dhabi,Silver,Store,12 July 2021
2882,45,Male,Dubai,Platinum,MobileApp,03 May 2022
2883,30,Male,Abu Dhabi,Silver,Website,04 September 2022
2884,20,Male,Sharjah,Silver,Website,04 October 2024
2885,30,Female,Dubai,Silver,Website,18 January 2024
2886,35,Male,Dubai,Silver,Website,13 August 2023
2887,55,Male,Abu Dhabi,Gold,Store,21 February 2024
2888,20,Male,Dubai,Silver,Amazon.ae,29 October 2024
2889,45,Female,Dubai,Gold,Store,07 December 2023
2890,50,Female,Sharjah,Gold,Amazon.ae,27 December 2024
2891,50,Female,Abu Dhabi,Silver,Store,26 May 2021
2892,35,Female,Dubai,Gold,Store,24 October 2023
2893,35,Male,Dubai,Platinum,Website,03 April 2025
2894,25,Male,Abu Dhabi,Silver,Store,30 August 2024
2895,40,Male,Abu Dhabi,Silver,MobileApp,23 November 2021
2896,30,Female,Sharjah,Silver,Store,15 September 2023
2897,35,Female,Dubai,Silver,Website,10 January 2024
2898,25,Male,Sharjah,Silver,Store,02 June 2021
2899,35,Male,Abu Dhabi,Silver,Store,06 February 2022
2900,40,Male,Abu Dhabi,Gold,Store,31 March 2023
2901,20,Male,Abu Dhabi,Gold,Website,03 May 2022
2902,40,Female,Dubai,Silver,Website,08 March 2021
2903,30,Male,Sharjah,Silver,Website,30 March 2021
2904,40,Female,Dubai,Silver,Noon,04 March 2024
2905,25,Male,Dubai,Silver,Website,21 July 2021
2906,25,Female,Sharjah,Silver,Amazon.ae,04 March 2022
2907,50,Female,Abu Dhabi,Platinum,Store,29 July 2023
2908,25,Female,Sharjah,Silver,Store,17 April 2024
2909,40,Female,Abu Dhabi,Silver,Store,05 December 2021
2910,30,Female,Dubai,Silver,Store,20 March 2021
2911,30,Female,Sharjah,Gold,Website,09 June 2025
2912,25,Female,Dubai,Gold,Website,06 April 2025
2913,30,Female,Sharjah,Silver,Website,13 January 2022
2914,25,Female,Dubai,Silver,MobileApp,14 June 2021
2915,18,Female,Sharjah,Silver,Noon,13 April 2025
2916,25,Female,Dubai,Silver,Amazon.ae,19 January 2023
2917,18,Female,Abu Dhabi,Platinum,Store,17 September 2025
2918,55,Male,Sharjah,Gold,Store,26 July 2023
2919,55,Male,Dubai,Gold,Store,04 June 2021
2920,25,Male,Abu Dhabi,Silver,Store,21 February 2024
2921,35,Male,Sharjah,Silver,Website,11 June 2025
2922,25,Female,Abu Dhabi,Gold,Website,10 May 2024
2923,35,Male,Sharjah,Silver,Store,30 November 2023
2924,40,Female,Dubai,Platinum,MobileApp,18 June 2021
2925,50,Male,Dubai,Silver,MobileApp,30 December 2023
2926,25,Male,Dubai,Silver,Store,03 March 2023
2927,40,Female,Dubai,Gold,Store,15 September 2024
2928,25,Female,Dubai,Silver,Amazon.ae,03 January 2025
2929,60,Male,Abu Dhabi,Silver,Website,23 November 2024
2930,18,Female,Dubai,Silver,Store,25 February 2025
2931,35,Female,Dubai,Gold,Store,30 September 2023
2932,35,Male,Dubai,Silver,Store,20 December 2021
2933,35,Male,Sharjah,Silver,Store,24 November 2021
2934,20,Female,Abu Dhabi,Gold,MobileApp,13 May 2022
2935,50,Male,Dubai,Silver,Store,13 December 2024
2936,20,Male,Sharjah,Platinum,Store,07 March 2025
2937,35,Male,Dubai,Silver,Store,12 April 2025
2938,20,Female,Sharjah,Gold,MobileApp,11 December 2021
2939,25,Female,Abu Dhabi,Silver,Store,05 October 2022
2940,30,Female,Dubai,Gold,Store,28 February 2023
2941,25,Male,Abu Dhabi,Gold,Website,12 January 2022
2942,20,Female,Abu Dhabi,Platinum,Store,11 August 2024
2943,20,Male,Dubai,Silver,Store,04 August 2024
2944,25,Male,Sharjah,Silver,Store,01 July 2024
2945,40,Male,Dubai,Gold,MobileApp,10 March 2022
2946,45,Male,Dubai,Silver,Noon,16 May 2022
2947,18,Female,Dubai,Silver,Store,14 January 2024
2948,25,Female,Dubai,Platinum,Store,05 June 2022
2949,20,Male,Dubai,Silver,Store,16 July 2022
2950,18,Female,Sharjah,Platinum,MobileApp,28 May 2022
2951,35,Female,Dubai,Silver,Website,31 May 2022
2952,35,Female,Dubai,Gold,MobileApp,20 March 2025
2953,20,Male,Abu Dhabi,Silver,Website,12 May 2022
2954,20,Female,Sharjah,Silver,Amazon.ae,25 August 2022
2955,18,Male,Sharjah,Platinum,Amazon.ae,12 October 2023
2956,40,Female,Abu Dhabi,Silver,MobileApp,31 March 2024
2957,55,Male,Sharjah,Gold,Website,29 October 2022
2958,20,Female,Abu Dhabi,Gold,Store,31 March 2025
2959,20,Male,Sharjah,Silver,Website,31 December 2021
2960,45,Male,Abu Dhabi,Platinum,Website,17 April 2025
2961,50,Female,Dubai,Silver,Website,19 December 2024
2962,25,Female,Dubai,Gold,Store,25 August 2023
2963,18,Female,Abu Dhabi,Silver,Website,18 May 2025
2964,18,Female,Dubai,Gold,Website,30 December 2021
2965,30,Male,Dubai,Gold,Website,18 April 2021
2966,25,Male,Abu Dhabi,Silver,Store,04 November 2023
2967,18,Male,Sharjah,Gold,Store,13 November 2023
2968,30,Male,Dubai,Silver,Store,15 September 2022
2969,18,Female,Abu Dhabi,Silver,Amazon.ae,17 November 2021
2970,40,Female,Abu Dhabi,Silver,Website,25 May 2022
2971,25,Female,Sharjah,Silver,Store,03 November 2022
2972,18,Female,Sharjah,Silver,Store,01 December 2023
2973,30,Female,Abu Dhabi,Silver,Website,31 October 2021
2974,25,Male,Abu Dhabi,Silver,Store,27 August 2023
2975,55,Male,Dubai,Silver,Noon,07 August 2025
2976,30,Female,Abu Dhabi,Silver,Website,09 December 2024
2977,25,Male,Abu Dhabi,Gold,Store,13 January 2025
2978,35,Male,Sharjah,Gold,Website,18 November 2024
2979,25,Male,Abu Dhabi,Silver,Store,16 August 2025
2980,50,Female,Dubai,Gold,MobileApp,06 June 2025
2981,25,Male,Abu Dhabi,Gold,Store,31 December 2021
2982,30,Female,Dubai,Gold,Noon,08 January 2023
2983,18,Female,Dubai,Silver,Website,16 September 2023
2984,25,Male,Dubai,Silver,MobileApp,18 October 2023
2985,40,Female,Dubai,Gold,Store,23 December 2024
2986,40,Female,Sharjah,Gold,Store,01 June 2021
2987,20,Female,Dubai,Silver,MobileApp,16 September 2021
2988,20,Female,Dubai,Silver,Website,03 June 2025
2989,40,Male,Sharjah,Gold,Store,08 December 2022
2990,50,Female,Dubai,Gold,Store,11 August 2021
2991,18,Male,Dubai,Gold,Store,13 July 2024
2992,30,Female,Dubai,Silver,Website,18 August 2021
2993,25,Female,Dubai,Silver,Store,15 March 2022
2994,45,Female,Dubai,Silver,Store,30 May 2021
2995,18,Male,Dubai,Silver,Store,29 June 2023
2996,20,Male,Abu Dhabi,Silver,Store,20 January 2025
2997,40,Male,Dubai,Gold,Store,05 September 2023
2998,18,Male,Dubai,Silver,Noon,05 March 2024
2999,30,Male,Sharjah,Gold,Store,27 September 2022
3000,25,Male,Dubai,Silver,Amazon.ae,03 February 2022
3001,25,Male,Sharjah,Silver,Store,14 September 2022
3002,25,Female,Dubai,Silver,Store,23 May 2021
3003,30,Male,Dubai,Silver,Store,06 August 2023
3004,20,Female,Abu Dhabi,Gold,Website,30 December 2023
3005,30,Female,Dubai,Silver,Website,23 February 2021
3006,40,Male,Dubai,Silver,Website,24 April 2023
3007,40,Female,Abu Dhabi,Silver,Store,27 July 2023
3008,20,Male,Dubai,Silver,Amazon.ae,27 November 2024
3009,20,Female,Abu Dhabi,Gold,Noon,06 July 2022
3010,25,Male,Sharjah,Silver,Store,29 September 2025
3011,25,Male,Dubai,Gold,Website,17 November 2023
3012,25,Female,Abu Dhabi,Gold,Website,26 October 2021
3013,35,Male,Abu Dhabi,Silver,Store,23 November 2022
3014,18,Female,Sharjah,Silver,Store,12 July 2022
3015,18,Male,Sharjah,Gold,Website,05 August 2025
3016,25,Male,Sharjah,Gold,MobileApp,05 September 2024
3017,35,Male,Dubai,Silver,Store,21 March 2022
3018,20,Male,Abu Dhabi,Silver,Website,08 April 2021
3019,35,Male,Dubai,Silver,Amazon.ae,24 February 2024
3020,25,Male,Dubai,Silver,Store,27 February 2021
3021,45,Male,Sharjah,Silver,Store,26 June 2021
3022,45,Female,Dubai,Silver,MobileApp,20 December 2022
3023,25,Male,Sharjah,Silver,Store,01 August 2024
3024,20,Female,Dubai,Silver,Store,28 October 2022
3025,25,Male,Sharjah,Silver,Store,17 November 2023
3026,20,Female,Dubai,Gold,Store,14 January 2025
3027,35,Male,Dubai,Silver,Amazon.ae,19 November 2021
3028,40,Male,Dubai,Platinum,Website,06 November 2022
3029,35,Male,Abu Dhabi,Silver,Store,27 June 2024
3030,40,Male,Dubai,Gold,Website,20 September 2025
3031,25,Female,Abu Dhabi,Silver,Noon,25 October 2024
3032,20,Male,Dubai,Gold,Store,26 April 2023
3033,35,Female,Dubai,Silver,Store,31 March 2021
3034,25,Male,Dubai,Silver,Noon,11 May 2021
3035,35,Male,Dubai,Platinum,Noon,29 March 2025
3036,25,Female,Sharjah,Silver,Store,19 November 2023
3037,18,Male,Sharjah,Platinum,Store,17 April 2025
3038,60,Female,Dubai,Silver,Store,24 October 2022
3039,20,Male,Abu Dhabi,Silver,Store,15 January 2024
3040,60,Female,Abu Dhabi,Silver,Website,27 February 2021
3041,55,Male,Dubai,Gold,Store,17 December 2023
3042,40,Female,Dubai,Silver,Store,21 September 2023
3043,35,Female,Abu Dhabi,Platinum,Website,18 November 2024
3044,30,Male,Dubai,Silver,Noon,15 November 2023
3045,45,Male,Dubai,Gold,Store,09 July 2021
3046,25,Male,Dubai,Silver,Store,17 August 2023
3047,30,Female,Abu Dhabi,Silver,Noon,17 March 2021
3048,35,Male,Dubai,Silver,Website,06 January 2022
3049,25,Male,Dubai,Silver,Store,18 June 2023
3050,25,Male,Dubai,Silver,Store,01 May 2023
3051,25,Male,Dubai,Silver,Store,27 October 2025
3052,30,Female,Dubai,Silver,Website,21 May 2022
3053,45,Female,Sharjah,Silver,Store,02 July 2021
3054,20,Male,Dubai,Silver,Store,03 June 2021
3055,50,Female,Abu Dhabi,Silver,Store,16 July 2024
3056,35,Male,Dubai,Silver,Store,22 June 2023
3057,40,Male,Abu Dhabi,Platinum,Website,25 July 2024
3058,30,Male,Abu Dhabi,Platinum,Store,25 September 2024
3059,40,Female,Dubai,Silver,Store,13 November 2023
3060,18,Female,Sharjah,Platinum,Amazon.ae,26 December 2024
3061,40,Female,Dubai,Gold,Website,10 June 2022
3062,18,Male,Sharjah,Silver,Store,29 August 2022
3063,45,Male,Dubai,Silver,Website,28 September 2024
3064,60,Male,Sharjah,Platinum,Store,29 May 2023
3065,25,Female,Abu Dhabi,Gold,MobileApp,12 December 2023
3066,20,Female,Sharjah,Gold,MobileApp,05 December 2021
3067,40,Female,Abu Dhabi,Gold,Website,01 December 2023
3068,25,Male,Dubai,Silver,MobileApp,27 August 2025
3069,45,Male,Abu Dhabi,Silver,Store,02 June 2022
3070,20,Male,Sharjah,Silver,MobileApp,11 February 2022
3071,20,Male,Sharjah,Silver,Store,18 May 2021
3072,55,Male,Dubai,Silver,Store,28 January 2024
3073,35,Male,Abu Dhabi,Silver,Amazon.ae,07 December 2021
3074,40,Male,Dubai,Silver,Website,26 October 2025
3075,25,Female,Abu Dhabi,Silver,Noon,01 September 2024
3076,35,Female,Dubai,Silver,Store,26 June 2022
3077,30,Male,Dubai,Silver,Website,13 August 2021
3078,35,Male,Sharjah,Silver,Store,18 September 2021
3079,35,Male,Dubai,Silver,Website,24 June 2024
3080,30,Female,Abu Dhabi,Gold,Store,08 January 2024
3081,25,Female,Abu Dhabi,Platinum,Store,28 November 2022
3082,25,Female,Dubai,Silver,Store,22 March 2023
3083,40,Female,Dubai,Silver,MobileApp,12 September 2025
3084,20,Male,Abu Dhabi,Gold,Store,18 April 2022
3085,35,Male,Dubai,Silver,MobileApp,18 March 2021
3086,20,Male,Sharjah,Gold,Store,19 September 2021
3087,35,Male,Sharjah,Silver,Store,23 October 2023
3088,35,Female,Dubai,Gold,Store,17 January 2021
3089,20,Male,Dubai,Platinum,Noon,10 December 2021
3090,18,Male,Dubai,Gold,Store,02 November 2023
3091,20,Male,Abu Dhabi,Silver,Store,29 July 2023
3092,35,Female,Dubai,Gold,MobileApp,25 November 2022
3093,40,Male,Dubai,Gold,Store,26 April 2023
3094,18,Female,Abu Dhabi,Gold,MobileApp,28 October 2023
3095,35,Male,Sharjah,Silver,Store,03 September 2021
3096,25,Male,Dubai,Gold,Website,13 September 2023
3097,30,Male,Dubai,Silver,Store,26 March 2024
3098,50,Female,Sharjah,Silver,Website,23 June 2021
3099,25,Male,Abu Dhabi,Silver,MobileApp,19 February 2025
3100,30,Female,Abu Dhabi,Silver,MobileApp,26 April 2023
3101,18,Male,Abu Dhabi,Gold,Website,24 November 2022
3102,18,Male,Sharjah,Gold,Amazon.ae,06 October 2023
3103,25,Female,Abu Dhabi,Silver,Store,08 October 2021
3104,18,Male,Sharjah,Gold,Store,25 August 2024
3105,35,Female,Abu Dhabi,Platinum,Website,17 September 2023
3106,25,Female,Abu Dhabi,Silver,Website,25 August 2021
3107,30,Male,Dubai,Silver,Store,06 June 2021
3108,20,Female,Dubai,Silver,Website,28 June 2024
3109,25,Male,Abu Dhabi,Silver,Store,20 October 2023
3110,35,Male,Dubai,Silver,MobileApp,29 May 2024
3111,55,Male,Abu Dhabi,Silver,MobileApp,04 December 2021
3112,18,Female,Dubai,Silver,Website,31 May 2024
3113,45,Male,Sharjah,Platinum,Store,19 May 2024
3114,30,Female,Dubai,Gold,Website,03 December 2021
3115,30,Female,Sharjah,Silver,MobileApp,03 March 2024
3116,30,Male,Abu Dhabi,Silver,Store,10 February 2023
3117,18,Male,Dubai,Silver,Website,10 May 2022
3118,18,Male,Abu Dhabi,Silver,Noon,01 July 2022
3119,35,Male,Dubai,Silver,Store,21 April 2024
3120,25,Male,Dubai,Silver,Store,10 June 2021
3121,50,Female,Dubai,Silver,Store,28 August 2022
3122,25,Female,Dubai,Silver,Website,22 January 2022
3123,20,Female,Sharjah,Silver,Amazon.ae,05 May 2024
3124,35,Female,Dubai,Gold,Website,08 October 2025
3125,25,Female,Abu Dhabi,Silver,Store,16 February 2025
3126,30,Male,Dubai,Silver,Website,06 March 2025
3127,35,Female,Abu Dhabi,Silver,Website,15 September 2023
3128,50,Female,Dubai,Platinum,Website,21 February 2025
3129,40,Male,Abu Dhabi,Gold,Store,07 October 2024
3130,35,Female,Abu Dhabi,Silver,Website,03 April 2025
3131,35,Male,Abu Dhabi,Platinum,Store,22 August 2021
3132,50,Female,Dubai,Silver,Store,21 May 2025
3133,25,Female,Abu Dhabi,Platinum,Website,03 December 2024
3134,18,Female,Dubai,Silver,Noon,23 July 2024
3135,25,Male,Dubai,Silver,Store,12 December 2022
3136,20,Female,Dubai,Gold,Noon,04 April 2022
3137,35,Male,Dubai,Silver,Store,16 January 2025
3138,35,Male,Dubai,Gold,MobileApp,17 February 2022
3139,30,Female,Abu Dhabi,Silver,Store,08 November 2023
3140,18,Female,Dubai,Gold,Store,13 March 2021
3141,35,Female,Dubai,Silver,Website,18 August 2025
3142,25,Male,Dubai,Silver,Website,13 January 2022
3143,35,Male,Abu Dhabi,Platinum,MobileApp,13 November 2022
3144,30,Female,Abu Dhabi,Gold,Website,14 April 2023
3145,25,Male,Dubai,Platinum,Website,10 October 2024
3146,20,Male,Abu Dhabi,Gold,Amazon.ae,31 May 2021
3147,18,Female,Abu Dhabi,Gold,Website,08 July 2024
3148,40,Male,Dubai,Silver,Store,09 January 2024
3149,50,Female,Abu Dhabi,Silver,Store,04 February 2024
3150,35,Male,Abu Dhabi,Silver,Store,27 March 2025
3151,20,Male,Abu Dhabi,Silver,MobileApp,27 November 2024
3152,25,Male,Dubai,Gold,Store,21 December 2022
3153,35,Male,Dubai,Silver,Store,10 May 2021
3154,40,Male,Dubai,Platinum,Store,09 April 2024
3155,20,Male,Abu Dhabi,Silver,Website,10 February 2022
3156,18,Male,Sharjah,Gold,Store,23 November 2023
3157,35,Male,Dubai,Silver,Store,20 June 2022
3158,25,Male,Dubai,Silver,Website,16 July 2021
3159,25,Male,Abu Dhabi,Platinum,MobileApp,06 July 2023
3160,18,Male,Sharjah,Silver,Store,06 December 2023
3161,30,Female,Sharjah,Silver,Website,01 October 2021
3162,45,Female,Abu Dhabi,Silver,Store,13 May 2021
3163,55,Female,Sharjah,Silver,Amazon.ae,21 September 2021
3164,30,Male,Dubai,Silver,Store,09 June 2025
3165,30,Female,Dubai,Gold,Noon,02 January 2022
3166,18,Female,Dubai,Silver,Noon,05 April 2023
3167,30,Female,Abu Dhabi,Silver,MobileApp,05 January 2021
3168,25,Male,Dubai,Silver,Store,26 September 2021
3169,35,Female,Dubai,Gold,Website,01 May 2023
3170,25,Female,Dubai,Gold,Store,03 January 2023
3171,20,Female,Dubai,Silver,Amazon.ae,26 September 2025
3172,18,Male,Sharjah,Silver,MobileApp,15 December 2024
3173,25,Male,Dubai,Silver,Noon,01 October 2024
3174,18,Male,Dubai,Gold,Website,10 March 2021
3175,20,Male,Abu Dhabi,Gold,Website,11 March 2023
3176,60,Female,Dubai,Platinum,Website,24 December 2021
3177,25,Male,Abu Dhabi,Silver,Store,08 September 2025
3178,30,Male,Sharjah,Silver,Website,10 November 2024
3179,45,Male,Sharjah,Silver,Website,21 November 2021
3180,60,Male,Sharjah,Silver,Amazon.ae,21 January 2023
3181,30,Male,Dubai,Silver,Website,13 February 2025
3182,40,Female,Abu Dhabi,Silver,Amazon.ae,17 April 2024
3183,25,Female,Dubai,Gold,Amazon.ae,13 September 2021
3184,25,Male,Dubai,Silver,Website,23 February 2022
3185,25,Male,Dubai,Gold,Store,30 July 2021
3186,35,Male,Dubai,Silver,Website,30 June 2023
3187,35,Male,Sharjah,Platinum,Store,29 October 2025
3188,25,Female,Dubai,Platinum,Store,07 August 2022
3189,20,Female,Abu Dhabi,Platinum,Store,22 October 2024
3190,35,Female,Dubai,Gold,Noon,31 July 2022
3191,20,Female,Dubai,Gold,Store,15 June 2021
3192,30,Male,Sharjah,Silver,Website,02 August 2021
3193,35,Female,Dubai,Silver,MobileApp,13 June 2022
3194,35,Female,Abu Dhabi,Gold,Website,11 April 2024
3195,40,Female,Dubai,Gold,Website,27 February 2024
